0,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
852,2022-06-06 04:06:50,a0b6ea,35.379096,-119.891754,202.762084,142.559891,-0.32512,SKW5723,0.0,0.0,0.0,6340.0,5562.6,5791.2,1654488409.986,1654488409.986
853,2022-06-06 16:34:40,a0c92f,34.675781,-117.030964,156.250456,206.24135,-0.32512,TBL2,0.0,0.0,0.0,NaN,3832.86,3992.88,1654533279.845,1654533279.966
854,2022-06-06 22:11:05,a0f73c,36.678166,-108.433825,212.30833,231.1436,0.0,AAL1332,0.0,0.0,0.0,1406.0,9204.96,9608.82,1654553464.7185,1654553464.881
855,2022-06-06 03:50:50,a101c3,35.164902,-116.323298,173.028404,55.784298,0.0,AAL739,0.0,0.0,0.0,NaN,4290.06,4465.32,1654487326.859,1654487332.159
856,2022-06-06 20:16:40,a10e46,42.413325,-81.519257,187.927034,277.997473,0.0,UAL2068,0.0,0.0,0.0,3022.0,10866.12,11163.3,1654546599.601,1654546599.969
857,2022-06-06 17:21:30,a10e46,41.396805,-79.861741,258.711632,97.838484,0.0,UAL2673,0.0,0.0,0.0,1370.0,9448.8,9768.84,1654536089.831,1654536089.925
858,2022-06-06 22:13:05,a1110d,42.230647,-81.061122,193.459326,280.891286,0.0,SKW5212,0.0,0.0,0.0,2637.0,9144.0,9410.7,1654553584.649,1654553584.9605
859,2022-06-06 19:06:20,a1110d,41.19226,-80.035645,234.216698,97.537649,0.0,SKW5338,0.0,0.0,0.0,6266.0,8740.14,8976.36,1654542379.762,1654542379.821
860,2022-06-06 21:13:45,a11ad4,35.298981,-120.318289,198.459671,317.337306,0.0,SKW3498,0.0,0.0,0.0,7307.0,6038.85,6339.84,1654550024.77,1654550024.9005
861,2022-06-06 06:33:10,a11e8b,35.563675,-120.892152,183.105211,317.053551,0.0,SKW3430,0.0,0.0,0.0,6765.0,5897.88,6195.06,1654497189.448,1654497189.993
862,2022-06-06 18:46:15,a11f9d,35.340991,-119.880614,212.988151,138.130252,-0.16256,UAL552,0.0,0.0,0.0,3651.0,6480.81,6770.37,1654541174.6435,1654541174.726
863,2022-06-06 09:32:30,a120f3,40.526237,-96.795543,263.994496,78.037949,0.0,DAL554,0.0,0.0,0.0,7226.0,10668.0,11132.82,1654507949.818,1654507949.818
864,2022-06-06 06:07:50,a125f9,35.595703,-115.734844,151.973584,63.617129,0.0,SKW3338,0.0,0.0,0.0,NaN,3672.84,3840.48,1654495669.332,1654495669.984
865,2022-06-06 03:41:25,a125f9,34.997868,-119.552801,191.857269,142.728397,-0.32512,SKW3435,0.0,0.0,0.0,3216.0,4682.49,4872.99,1654486884.9255,1654486884.966
866,2022-06-06 01:16:40,a125f9,35.901215,-121.207581,178.223479,316.421944,0.0,SKW3446,0.0,0.0,0.0,7734.0,5455.92,6518.91,1654478199.74,1654478199.895
867,2022-06-06 19:47:45,a125f9,34.603491,-119.524863,226.456472,140.360599,0.0,SKW920Y,0.0,0.0,0.0,3762.0,7722.87,8107.68,1654544864.3965,1654544864.941
868,2022-06-06 02:49:40,a12861,36.426195,-95.316214,252.971004,82.618182,0.0,DAL518,0.0,0.0,0.0,7663.0,10668.0,11170.92,1654483779.962,1654483779.974
869,2022-06-06 01:16:55,a12d67,34.792636,-119.247286,222.642543,140.621463,-0.32512,SKW3335,0.0,0.0,0.0,6360.0,6709.41,7387.59,1654478294.5415,1654478214.9845
870,2022-06-06 17:05:55,a1311e,35.036865,-119.599046,184.287563,139.508151,-0.32512,SKW3355,0.0,0.0,0.0,3601.0,4945.38,5170.17,1654535154.874,1654535154.9345
871,2022-06-06 19:14:35,a1311e,35.782466,-121.09627,175.130971,317.414076,0.0,SKW3459,0.0,0.0,0.0,2006.0,5741.67,6621.78,1654542874.8105,1654542874.93
872,2022-06-06 21:15:00,a1311e,35.365549,-119.908408,202.502829,137.993724,-0.32512,SKW3467,0.0,0.0,0.0,3664.0,5791.2,6035.04,1654550099.932,1654550099.932
873,2022-06-06 16:33:35,a134d5,34.764629,-116.450958,163.647712,210.700892,-3.2512,SKW3362,0.0,0.0,0.0,NaN,4354.83,4549.14,1654532974.705,1654532974.705
874,2022-06-06 07:33:45,a13af4,39.333926,-96.038901,261.578965,79.33964,0.0,DAL1640,0.0,0.0,0.0,1073.0,10675.62,11201.4,1654500824.909,1654500824.9145
875,2022-06-06 14:34:55,a1460a,34.630093,-119.110336,218.008294,139.391849,-0.32512,SKW3351,0.0,0.0,0.0,3316.0,6896.1,7193.28,1654526094.74,1654526094.896
876,2022-06-06 05:17:05,a1512f,34.469535,-118.975325,215.064974,139.813041,0.0,SKW3390,0.0,0.0,0.0,1777.0,6644.64,6983.73,1654492624.67,1654492624.765
877,2022-06-06 03:27:55,a1512f,35.052513,-120.040503,196.68517,317.305967,0.0,SKW3481,0.0,0.0,0.0,1375.0,6941.82,7258.05,1654486074.805,1654486074.9835
878,2022-06-06 01:00:00,a1512f,34.697342,-119.714514,223.625429,136.801962,0.0,SKW950J,0.0,0.0,0.0,3771.0,7867.65,8233.41,1654477199.6295,1654477199.9645
879,2022-06-06 22:19:35,a154e6,34.719749,-119.752602,216.54029,133.172961,0.0,SKW3357,0.0,0.0,0.0,3667.0,7875.27,8260.08,1654553974.6305,1654553974.8105
880,2022-06-06 17:07:45,a1600b,34.686789,-119.095569,220.669755,139.581537,0.0,SKW3325,0.0,0.0,0.0,1764.0,6511.29,6873.24,1654535264.822,1654535264.876
881,2022-06-06 15:17:00,a1600b,35.409576,-120.445976,187.125425,318.270488,0.0,SKW3331,0.0,0.0,0.0,6774.0,6111.24,6393.18,1654528619.821,1654528619.888
882,2022-06-06 22:29:15,a16d89,35.290938,-120.600651,193.449741,314.706178,0.0,SKW3330,0.0,0.0,0.0,7763.0,7082.79,8023.86,1654554554.521,1654554554.7355
883,2022-06-06 01:53:35,a16d89,35.279602,-120.588109,192.979167,314.445994,0.0,SKW3371,0.0,0.0,0.0,1072.0,7136.13,7513.32,1654480414.6275,1654480414.914
884,2022-06-06 04:11:25,a16d89,34.66095,-119.600307,217.274655,133.338924,0.0,SKW917T,0.0,0.0,0.0,3713.0,7391.4,7768.59,1654488684.631,1654488684.957
885,2022-06-06 17:52:15,a16ebc,41.014786,-96.333363,259.797531,72.896302,0.0,UAL514,0.0,0.0,0.0,1021.0,11277.6,11765.28,1654537934.8035,1654537934.939
886,2022-06-06 21:10:15,a17140,35.375278,-120.492554,190.893715,314.84852,0.0,SKW3341,0.0,0.0,0.0,1065.0,6865.62,7197.09,1654549814.623,1654549814.92
887,2022-06-06 16:50:45,a174f7,35.604036,-120.843415,185.84249,314.888526,0.32512,SKW3316,0.0,0.0,0.0,7714.0,5966.46,6248.4,1654534244.687,1654534244.7975
888,2022-06-06 05:40:05,a174f7,35.879448,-121.15659,177.017323,318.769117,0.0,SKW3320,0.0,0.0,0.0,2027.0,5406.39,6259.83,1654494004.8955,1654494004.9835
889,2022-06-06 23:00:00,a174f7,35.296989,-119.828796,204.102301,142.588619,-0.32512,SKW3412,0.0,0.0,0.0,6367.0,5524.5,5829.3,1654556399.643,1654556399.872
890,2022-06-06 18:51:50,a174f7,35.423925,-119.972164,204.659505,138.041842,0.0,SKW3491,0.0,0.0,0.0,3703.0,5844.54,6103.62,1654541509.635,1654541509.737
891,2022-06-06 20:52:10,a174f7,35.865509,-121.174107,179.227446,315.781765,-0.32512,SKW3499,0.0,0.0,0.0,1026.0,5516.88,5760.72,1654548729.808,1654548729.976
892,2022-06-06 13:56:15,a174f7,34.395594,-119.202991,225.075855,140.156473,-0.32512,SKW990A,0.0,0.0,0.0,3344.0,7139.94,7440.93,1654523774.757,1654523774.9805
893,2022-06-06 03:57:15,a178ae,35.410306,-120.587497,186.422868,314.780055,0.0,SKW3437,0.0,0.0,0.0,7273.0,6534.15,7555.23,1654487834.929,1654487834.929
894,2022-06-06 17:23:35,a17b16,40.676125,-95.954661,262.127013,77.447253,0.0,DAL324,0.0,0.0,0.0,7735.0,11285.22,11567.16,1654536214.96,1654536214.964
895,2022-06-06 18:50:20,a1878a,35.323792,-120.637655,186.612744,314.428965,0.0,SKW3343,0.0,0.0,0.0,1365.0,6873.24,7856.22,1654541419.889,1654541419.889
896,2022-06-06 06:24:35,a1878a,34.750008,-119.596327,226.241013,132.292981,0.0,SKW3350,0.0,0.0,0.0,3276.0,7696.2,8065.77,1654496674.4625,1654496674.735
897,2022-06-06 14:16:10,a1878a,35.308594,-120.620728,196.435441,314.447325,0.0,SKW3432,0.0,0.0,0.0,1011.0,6979.92,7360.92,1654524969.808,1654524969.957
898,2022-06-06 16:38:30,a1878a,34.747787,-119.800807,216.903891,133.17591,0.0,SKW910K,0.0,0.0,0.0,3201.0,8519.16,8938.26,1654533509.424,1654533509.934
899,2022-06-06 01:28:35,a19ecf,42.375042,-81.217204,197.830977,276.494215,0.0,SKW5215,0.0,0.0,0.0,3004.0,10069.83,10275.57,1654478914.747,1654478914.9615
900,2022-06-06 04:27:05,a1a697,34.851542,-117.5302,211.155553,140.085278,-0.32512,SWA448,0.0,0.0,0.0,6371.0,6461.76,6797.04,1654489622.141,1654489622.2975
901,2022-06-06 02:09:05,a1a917,40.713284,-74.528129,187.904498,229.330638,0.0,JBU2355,0.0,0.0,0.0,1301.0,5486.4,5623.56,1654481344.7065,1654481344.972
902,2022-06-06 04:11:55,a1a917,40.886691,-73.388859,208.337117,56.420258,0.0,JBU2954,0.0,0.0,0.0,3462.0,7010.4,7178.04,1654488714.9725,1654488714.985
903,2022-06-06 19:14:10,a1acdb,40.685864,-74.573198,185.434763,228.413598,0.0,RPA5844,0.0,0.0,0.0,1456.0,6705.6,6934.2,1654542849.925,1654542849.978
904,2022-06-06 21:02:55,a1bc92,40.90722,-96.270348,264.502772,79.01542,0.0,JBU424,0.0,0.0,0.0,7270.0,10058.4,10401.3,1654549374.9005,1654549374.9005
905,2022-06-06 01:51:50,a1bdc6,38.035812,-110.734006,203.009928,247.257637,0.0,FFT777,0.0,0.0,0.0,6575.0,8534.4,8961.12,1654480308.421,1654480309.879
906,2022-06-06 21:26:55,a1c64e,42.294458,-79.459554,245.467428,92.489553,0.0,SKW5352,0.0,0.0,0.0,3271.0,9414.51,9673.59,1654550814.8805,1654550814.9755
907,2022-06-06 03:51:10,a1c868,51.201736,-126.610336,236.61572,311.616994,0.0,ASA101,0.0,0.0,0.0,1534.0,7932.42,7879.08,1654487270.049,1654487270.049
908,2022-06-06 11:30:00,a1c868,49.897568,-124.972518,222.644326,139.756198,0.0,ASA110,0.0,0.0,0.0,3407.0,9753.6,8728.71,1654514999.582,1654514999.897
909,2022-06-06 18:05:20,a1c8ed,34.882004,-116.764209,168.009093,200.051332,-1.30048,0N214FT,0.0,0.0,0.0,NaN,4122.42,4297.68,1654538515.217,1654538515.217
910,2022-06-06 18:02:00,a1ca5f,34.755063,-117.35424,181.426683,222.493704,-0.32512,SWA172,0.0,0.0,0.0,NaN,4236.72,4434.84,1654538519.865,1654538519.865
911,2022-06-06 14:39:55,a1ca5f,34.835967,-117.566103,213.990737,138.705961,-0.32512,SWA2984,0.0,0.0,0.0,3203.0,6595.11,6907.53,1654526393.918,1654526393.918
912,2022-06-06 10:40:05,a1d45a,40.823194,-73.492106,201.636124,51.532137,0.0,RPA5750,0.0,0.0,0.0,536.0,6096.0,6286.5,1654512004.765,1654512004.9205
913,2022-06-06 02:57:30,a1d45a,40.776828,-74.423571,185.652284,230.766754,0.0,RPA5798,0.0,0.0,0.0,3565.0,5715.0,5806.44,1654484249.714,1654484249.997
914,2022-06-06 17:00:35,a1d811,40.431014,-74.956939,186.487033,227.011238,-0.16256,RPA5687,0.0,0.0,0.0,3440.0,6107.43,6812.28,1654534834.7365,1654534834.9835
915,2022-06-06 13:58:45,a1d811,40.863157,-73.431229,215.999102,50.597752,-0.32512,RPA5815,0.0,0.0,0.0,1707.0,5928.36,6092.19,1654523924.865,1654523924.967
916,2022-06-06 15:42:40,a1dcf2,40.502309,-112.750131,188.917958,258.984191,0.0,SWA2777,0.0,0.0,0.0,3741.0,10363.2,10698.48,1654530082.774,1654530082.774
917,2022-06-06 20:49:30,a1e03e,34.691659,-117.366543,170.001754,222.528335,-0.32512,N22SF,0.0,0.0,0.0,NaN,4130.04,4312.92,1654548569.79,1654548569.991
918,2022-06-06 22:29:50,a1e58f,40.663473,-73.760646,216.722625,51.212381,0.0,RPA5638,0.0,0.0,0.0,6563.0,6332.22,6545.58,1654554589.995,1654554589.995
919,2022-06-06 14:32:40,a1f0b4,40.724854,-74.106466,191.411886,146.79343,0.0,RPA5724,0.0,0.0,0.0,3401.0,6705.6,6850.38,1654525932.737,1654525932.737
920,2022-06-06 21:14:50,a20347,40.685445,-74.573822,184.284075,230.327307,0.0,RPA5813,0.0,0.0,0.0,7302.0,6682.74,6888.48,1654550089.565,1654550089.97
921,2022-06-06 09:48:10,a20d01,40.704208,-74.468506,200.21986,230.861541,0.0,JBU2555,0.0,0.0,0.0,3540.0,7284.72,7368.54,1654508889.696,1654508889.946
922,2022-06-06 12:24:00,a20d01,40.929519,-73.335301,224.15654,50.007086,-0.32512,JBU290,0.0,0.0,0.0,7046.0,6324.6,6507.48,1654518239.992,1654518239.992
923,2022-06-06 15:24:05,a20e38,37.363711,-106.208382,206.794966,264.948311,0.0,SWA2844,0.0,0.0,0.0,6710.0,9753.6,10279.38,1654529012.114,1654529012.114
924,2022-06-06 02:22:05,a210c5,40.800435,-74.384426,187.665617,229.488796,0.0,RPA5617,0.0,0.0,0.0,3444.0,6096.0,6294.12,1654482124.7255,1654482124.985
925,2022-06-06 15:57:25,a22702,40.505954,-74.851015,193.270353,227.86634,-0.32512,JBU1755,0.0,0.0,0.0,1352.0,6096.0,6286.5,1654531044.5855,1654531044.935
926,2022-06-06 05:28:50,a227a7,35.916914,-120.896416,182.966404,290.083293,0.0,EJA238,0.0,0.0,0.0,3767.0,4853.94,5490.21,1654493329.577,1654493329.969
927,2022-06-06 22:36:30,a22839,34.950629,-118.532581,185.69362,256.925377,0.0,SWA2908,0.0,0.0,0.0,1070.0,6088.38,6377.94,1654554715.224,1654554719.48
928,2022-06-06 03:19:45,a23200,37.651749,-110.505806,245.969336,81.602419,0.0,SWA2988,0.0,0.0,0.0,3777.0,9925.05,10351.77,1654485584.755,1654485584.7555
929,2022-06-06 00:42:30,a23fb2,41.201202,-72.927551,211.213566,60.118188,0.0,RPA5648,0.0,0.0,0.0,5672.0,5928.36,6096.0,1654476149.826,1654476149.924
930,2022-06-06 03:29:50,a24b29,34.10733,-119.0201,201.591168,292.450558,-1.30048,CAK1247,0.0,0.0,0.0,7214.0,7002.78,7360.92,1654486189.748,1654486189.981
931,2022-06-06 21:50:15,a25238,40.647741,-74.629243,201.792229,233.262425,0.0,JBU2055,0.0,0.0,0.0,1305.0,6717.03,6934.2,1654552214.719,1654552214.984
932,2022-06-06 18:04:40,a25238,40.954514,-73.298584,217.200182,50.678359,-0.32512,JBU2454,0.0,0.0,0.0,6512.0,5356.86,5478.78,1654538679.97,1654538679.999
933,2022-06-06 03:58:10,a26381,35.062225,-116.455583,171.185444,51.09937,-0.65024,JSX325,0.0,0.0,0.0,NaN,4198.62,4373.88,1654487889.88,1654487889.88
934,2022-06-06 20:53:20,a26f6f,35.324387,-119.861927,205.9036,138.814075,-0.32512,SKW158J,0.0,0.0,0.0,6354.0,5410.2,5669.28,1654548799.832,1654548799.832
935,2022-06-06 14:36:50,a26f6f,35.661109,-120.438366,185.409072,263.33334,0.0,SKW3634,0.0,0.0,0.0,3230.0,5676.9,6290.31,1654525894.529,1654525924.176
936,2022-06-06 18:43:10,a26f6f,35.841127,-121.151207,186.284143,315.898684,0.0,SKW3654,0.0,0.0,0.0,7364.0,5554.98,6423.66,1654540989.704,1654540989.838
937,2022-06-06 14:40:40,a2725d,34.772334,-117.410431,166.413689,227.234226,-0.32512,JSX101,0.0,0.0,0.0,NaN,3848.1,4023.36,1654526439.587,1654526439.919
938,2022-06-06 20:01:15,a2725d,35.172171,-116.315174,174.112217,50.813506,-0.32512,JSX321,0.0,0.0,0.0,NaN,4587.24,4815.84,1654545640.525,1654545640.701
939,2022-06-06 16:09:55,a279cb,34.736862,-117.387694,161.218479,227.409303,-1.6256,JSX103,0.0,0.0,0.0,NaN,3973.83,4141.47,1654531794.928,1654531794.9405
940,2022-06-06 19:44:30,a279cb,34.797089,-117.176869,169.914553,222.529107,-0.32512,JSX105,0.0,0.0,0.0,NaN,4267.2,4472.94,1654544669.219,1654544669.595
941,2022-06-06 16:44:25,a27f07,49.30323,-124.204982,195.142289,140.291733,-0.32512,ASA82,0.0,0.0,0.0,4130.0,10210.8,9528.81,1654533864.764,1654533864.974
942,2022-06-06 00:58:25,a28812,35.176071,-116.3085,174.823558,55.761652,-3.2512,SKW160Y,0.0,0.0,0.0,NaN,4244.34,4419.6,1654477056.371,1654477056.371
943,2022-06-06 17:15:05,a28ee7,37.38273,-97.841236,237.526647,129.592681,0.0,SWA2493,0.0,0.0,0.0,6775.0,9696.45,10100.31,1654535704.9055,1654535704.9315
944,2022-06-06 23:18:55,a2926e,34.714306,-117.288494,164.469497,227.748566,-0.8128,JSX109,0.0,0.0,0.0,NaN,3676.65,3855.72,1654557534.8195,1654557534.8195
945,2022-06-06 13:59:30,a2b759,35.135788,-116.361246,179.912769,51.115504,-0.32512,SWA1480,0.0,0.0,0.0,NaN,5783.58,5913.12,1654523968.818,1654523969.935
946,2022-06-06 02:49:50,a2d1bc,51.182877,-127.356708,224.299944,301.961343,0.0,ASA105,0.0,0.0,0.0,3522.0,8793.48,8732.52,1654483764.069,1654483764.069
947,2022-06-06 15:47:45,a2d1bc,49.338031,-124.249245,200.577413,140.276679,-0.32512,ASA94,0.0,0.0,0.0,3430.0,6507.48,6522.72,1654530464.8295,1654530464.8545
948,2022-06-06 13:13:25,a2d27c,40.722804,-73.661707,212.38344,50.92742,-0.32512,JBU390,0.0,0.0,0.0,6517.0,7010.4,7216.14,1654521204.981,1654521204.998
949,2022-06-06 10:38:35,a2d27c,40.636693,-74.654277,188.116696,229.399685,0.0,JBU555,0.0,0.0,0.0,3506.0,7280.91,7353.3,1654511914.5515,1654511914.966
950,2022-06-06 14:15:05,a2d573,49.775035,-124.812262,216.327823,139.844,0.0,ASA162,0.0,0.0,0.0,3412.0,7498.08,9182.1,1654524904.752,1654524904.9175
951,2022-06-06 01:01:55,a2dac7,35.197838,-119.738981,196.505813,138.544766,-0.32512,SKW3537,0.0,0.0,0.0,3213.0,5463.54,5688.33,1654477314.7495,1654477314.959
952,2022-06-06 16:07:35,a2db21,34.512328,-119.011483,230.617849,139.364591,0.0,SWA1450,0.0,0.0,0.0,1740.0,8488.68,8843.01,1654531654.9165,1654531654.9745
953,2022-06-06 20:03:55,a2db21,39.24099,-118.02876,216.389756,169.274156,0.0,SWA1451,0.0,0.0,0.0,3626.0,7581.9,7909.56,1654545834.6745,1654545834.7315
954,2022-06-06 11:55:05,a2dda1,40.801327,-74.382734,195.153367,230.014856,0.0,JBU1455,0.0,0.0,0.0,3354.0,7212.33,7242.81,1654516504.528,1654516504.973
955,2022-06-06 14:18:05,a2dda1,40.823599,-73.487215,216.992329,51.046169,0.0,JBU1954,0.0,0.0,0.0,3677.0,6938.01,7189.47,1654525084.7175,1654525084.965
956,2022-06-06 01:18:15,a2dda1,41.379886,-72.447777,203.318104,60.437086,0.0,JBU2854,0.0,0.0,0.0,5647.0,5425.44,5558.79,1654478293.4755,1654478294.9715
957,2022-06-06 16:18:30,a2ebbd,35.566701,-121.716557,183.079916,298.17859,-0.32512,ASA204,0.0,0.0,0.0,7616.0,6316.98,7452.36,1654532309.337,1654532309.337
958,2022-06-06 22:45:15,a30657,35.417413,-120.481264,199.362088,318.865461,-0.32512,SWA1106,0.0,0.0,0.0,7231.0,6934.2,7273.29,1654555514.4225,1654555514.944
959,2022-06-06 20:39:40,a30657,34.600822,-119.085519,225.770594,140.728376,0.0,SWA467,0.0,0.0,0.0,3016.0,8702.04,9128.76,1654547984.5585,1654547979.974
960,2022-06-06 20:24:30,a3244a,41.880721,-80.723643,213.087275,214.041212,0.0,AAL1292,0.0,0.0,0.0,1742.0,9144.0,9387.84,1654547069.831,1654547070.0
961,2022-06-06 03:51:35,a32ad5,35.72696,-121.100452,179.519138,318.876767,0.0,DAL2071,0.0,0.0,0.0,2075.0,6137.91,6568.44,1654487494.823,1654487494.9245
962,2022-06-06 16:10:05,a33a1d,40.921028,-73.346313,221.575697,49.630932,-0.32512,JBU1154,0.0,0.0,0.0,7054.0,6377.94,6629.4,1654531804.838,1654531804.9865
963,2022-06-06 14:06:25,a33a1d,40.600433,-74.811768,194.298827,230.32466,0.0,JBU455,0.0,0.0,0.0,3450.0,6096.0,6294.12,1654524384.726,1654524384.9645
964,2022-06-06 22:39:00,a34209,42.251495,-79.477345,258.951406,88.00212,0.0,AAL325,0.0,0.0,0.0,6545.0,10408.92,10706.1,1654555139.828,1654555139.828
965,2022-06-06 13:27:05,a35aae,41.393821,-79.637409,248.889368,97.961329,0.0,AAL337,0.0,0.0,0.0,6226.0,9178.29,9437.37,1654522024.847,1654522024.8775
966,2022-06-06 18:49:55,a3619c,40.55734,-74.778572,191.817589,228.608469,0.0,JBU755,0.0,0.0,0.0,1353.0,6705.6,6957.06,1654541394.56,1654541394.916
967,2022-06-06 02:43:55,a36898,37.233946,-80.023847,224.452689,227.656646,0.0,DAL8788,0.0,1.0,1.0,432.0,8526.78,8770.62,1654483428.83,1654483430.077
968,2022-06-06 15:33:15,a36a13,37.054338,-77.871729,234.153977,49.438716,0.0,DAL468,0.0,0.0,0.0,3566.0,9803.13,9848.85,1654529594.7745,1654529594.8435
969,2022-06-06 02:43:35,a36a13,37.184409,-78.019058,252.603248,48.835774,0.0,DAL505,0.0,0.0,0.0,2551.0,8229.6,8481.06,1654483414.805,1654483414.9595
970,2022-06-06 12:14:40,a36a13,36.841534,-80.541181,226.865138,227.333646,0.0,DAL506,0.0,0.0,0.0,4547.0,9029.7,9349.74,1654517679.724,1654517679.724
971,2022-06-06 17:30:05,a3764b,38.13685,-110.586826,197.295813,245.235271,0.0,FFT773,0.0,0.0,0.0,6647.0,9753.6,10203.18,1654536604.4305,1654536604.47
972,2022-06-06 22:15:00,a37a3f,40.866394,-73.427795,219.037786,49.785293,0.0,JBU1554,0.0,0.0,0.0,6212.0,6400.8,6598.92,1654553699.794,1654553699.995
973,2022-06-06 19:52:05,a37a3f,40.505409,-74.838196,189.177573,227.854679,0.0,JBU1955,0.0,0.0,0.0,7316.0,6096.0,6316.98,1654545124.897,1654545124.983
974,2022-06-06 14:51:40,a388a9,37.049927,-78.166673,235.812959,49.602121,0.0,DAL1034,0.0,0.0,0.0,7250.5,9509.76,9883.14,1654527099.315,1654527099.71
975,2022-06-06 06:08:20,a38c95,35.867752,-108.41383,215.488181,224.61547,0.0,FFT753,0.0,0.0,0.0,664.0,9936.48,10416.54,1654495699.725,1654495699.849
976,2022-06-06 09:35:40,a3904c,38.020294,-109.175584,253.167087,65.095231,0.0,FFT770,0.0,0.0,0.0,7214.0,9913.62,10393.68,1654508139.64,1654508139.64
977,2022-06-06 21:23:10,a39630,37.034454,-78.294184,244.635837,49.694108,0.0,DAL494,0.0,0.0,0.0,2210.0,9121.14,9479.28,1654550589.253,1654550589.269
978,2022-06-06 02:17:30,a3965c,37.459946,-109.285973,249.507461,67.335443,0.0,FFT778,0.0,0.0,0.0,3777.0,9601.2,9837.42,1654481849.876,1654481849.876
979,2022-06-06 11:34:40,a399b9,36.998611,-78.024084,233.343315,49.291335,0.0,EDV5575,0.0,0.0,0.0,1647.0,10378.44,10751.82,1654515279.702,1654515279.702
980,2022-06-06 21:45:55,a39fb1,38.916786,-106.419366,223.784618,65.872077,0.0,UAL1934,0.0,0.0,0.0,1365.0,9460.23,9898.38,1654551954.64,1654551954.8925
981,2022-06-06 14:35:30,a3a0ed,38.007644,-110.791059,211.236119,246.984112,0.0,UAL1005,0.0,0.0,0.0,1466.0,8534.4,8892.54,1654526134.7065,1654526129.836
982,2022-06-06 17:37:55,a3a0ed,37.970695,-109.231597,255.537852,64.516845,0.0,UAL1074,0.0,0.0,0.0,4017.0,9204.96,9608.82,1654537074.708,1654537074.749
983,2022-06-06 21:11:20,a3a9af,41.402862,-79.54587,246.901501,98.746162,0.0,AAL2370,0.0,0.0,0.0,3277.0,9052.56,9304.02,1654549879.694,1654549880.0
984,2022-06-06 03:17:10,a3ad24,33.433365,-101.918188,230.188829,285.133846,0.0,N336LS,0.0,0.0,0.0,3363.0,11582.4,12199.62,1654485429.924,1654485429.924
985,2022-06-06 21:35:25,a3b09a,40.861529,-73.43527,210.114952,49.625506,0.0,JBU2654,0.0,0.0,0.0,7045.0,6953.25,7200.9,1654551324.985,1654551324.996
986,2022-06-06 21:41:10,a3c3e6,36.242523,-121.50032,183.668036,316.361767,-0.32512,UAL1250,0.0,0.0,0.0,6717.0,5052.06,6819.9,1654551669.678,1654551669.962
987,2022-06-06 08:34:15,a3c3e6,40.533034,-96.238403,263.189016,78.410578,0.0,UAL516,0.0,0.0,0.0,7217.0,11887.2,12138.66,1654504454.813,1654504454.813
988,2022-06-06 02:10:30,a3cd58,37.227825,-80.043461,220.938576,226.336659,0.0,DAL525,0.0,0.0,0.0,3540.0,10355.58,10637.52,1654481429.48,1654481429.793
989,2022-06-06 21:49:30,a3cd6b,37.168213,-77.754627,239.120743,49.373415,0.0,DAL571,0.0,0.0,0.0,5763.0,8481.06,8854.44,1654552169.615,1654552169.615
990,2022-06-06 16:14:20,a3cf4f,35.592119,-121.703504,194.452347,315.590657,0.0,UAL2035,0.0,0.0,0.0,5723.0,6614.16,6941.82,1654532059.429,1654532059.681
991,2022-06-06 03:01:35,a3db93,34.708767,-117.33902,172.200476,222.602507,-0.32512,FFT1981,0.0,0.0,0.0,NaN,3672.84,3817.62,1654484494.393,1654484494.619
992,2022-06-06 21:05:55,a3dc47,37.370632,-79.837636,232.859086,227.404476,0.0,DAL490,0.0,0.0,1.0,5477.0,8526.78,8900.16,1654549551.919,1654549552.998
993,2022-06-06 17:32:20,a3dc47,36.754944,-77.76495,226.262975,49.451174,0.0,DAL549,0.0,0.0,0.0,1150.0,10081.26,10500.36,1654536739.924,1654536739.924
994,2022-06-06 15:53:00,a3e89a,50.958435,-126.468671,228.05599,78.111342,0.0,OAE9358,0.0,0.0,0.0,6110.0,10058.4,10492.74,1654529349.745,1654530775.476
995,2022-06-06 06:07:15,a3e911,38.07415,-110.771582,194.900964,244.440035,0.0,FFT769,0.0,0.0,0.0,2727.0,10953.75,11449.05,1654495634.551,1654495634.551
996,2022-06-06 01:19:10,a3f04a,37.24058,-80.01492,212.650267,225.674037,0.0,DAL349,0.0,0.0,0.0,5626.0,9144.0,9479.28,1654478348.83,1654478348.83
997,2022-06-06 20:55:55,a3f0bc,40.738073,-74.487312,198.008444,230.590973,0.0,JBU1355,0.0,0.0,0.0,7304.0,7315.2,7368.54,1654548954.716,1654548954.9915
